2026-05-29 13:35:08.414 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com1 COM Off port=COM1
2026-05-29 13:35:08.874 INFO  [WebSocketWorker-36] c.e.i.o.i.b.IntegrationBootstrap - client_ws closing previous session (replaced by new client)
2026-05-29 13:35:08.874 INFO  [WebSocketSelector-46] c.e.i.o.i.b.IntegrationBootstrap - client_ws closed code=1000 reason=replaced_by_new_session remote=false
2026-05-29 13:35:08.874 INFO  [WebSocketWorker-36] c.e.i.o.i.b.IntegrationBootstrap - client_ws sent type=server.hello session_state=NO_REFERENCE
2026-05-29 13:35:09.091 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com3-lan4 COM On port=COM3 -> {"success":true,"message":"MvCameraControl: ?????????? ?? COM_Port#COM3 ?? ???????. EnumDevices: [MV-LE200-48W24-2D DA8782411 Hikrobot MvCameraLinkDevice COM_Port#COM1] | IO box COM3, FlashMode=Trigger, mapping=Scale255To100: ch1=nLightValue=80 (~80%, raw=204), trigger 180ms; ch2=nLightValue=80 (~80%, raw=204), trigger 180ms. COM-?????? ????????? ????????.","error":null,"deviceIndex":null,"comPort":"COM3","lightControllerSource":"On","channels":[1,2],"brightness":[204,204]}
2026-05-29 13:35:09.091 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com3-lan4 COM On cam=0 frame=-1 phase=preview port=COM3 brightness=[204, 204]
2026-05-29 13:35:09.385 INFO  [WebSocketWorker-37] c.e.i.o.i.b.IntegrationBootstrap - client_ws closing previous session (replaced by new client)
2026-05-29 13:35:09.385 INFO  [WebSocketWorker-37] c.e.i.o.i.b.IntegrationBootstrap - client_ws sent type=server.hello session_state=NO_REFERENCE
2026-05-29 13:35:09.385 INFO  [WebSocketSelector-46] c.e.i.o.i.b.IntegrationBootstrap - client_ws closed code=1000 reason=replaced_by_new_session remote=false
2026-05-29 13:35:09.578 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com1 COM On port=COM1 -> {"success":true,"message":"Channels [1, 2] -> On (hold-assembled+trigger-miss+seq-fallback), brightness [204, 204].","error":null,"deviceIndex":null,"comPort":"COM1","lightControllerSource":"On","channels":[1,2],"brightness":[204,204]}
2026-05-29 13:35:09.578 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com1 COM On cam=0 frame=-1 phase=preview port=COM1 brightness=[204, 204]
2026-05-29 13:35:09.779 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com3-lan5 COM On port=COM3 -> {"success":true,"message":"MvCameraControl: ?????????? ?? COM_Port#COM3 ?? ???????. EnumDevices: [MV-LE200-48W24-2D DA8782411 Hikrobot MvCameraLinkDevice COM_Port#COM1] | IO box COM3, FlashMode=Trigger, mapping=Scale255To100: ch3=nLightValue=80 (~80%, raw=204), trigger 180ms; ch4=nLightValue=80 (~80%, raw=204), trigger 180ms. COM-?????? ????????? ????????.","error":null,"deviceIndex":null,"comPort":"COM3","lightControllerSource":"On","channels":[3,4],"brightness":[204,204]}
2026-05-29 13:35:09.779 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com3-lan5 COM On cam=0 frame=-1 phase=preview port=COM3 brightness=[204, 204]
2026-05-29 13:35:10.287 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com3-lan4 COM Off port=COM3 -> {"success":true,"message":"MvCameraControl: ?????????? ?? COM_Port#COM3 ?? ???????. EnumDevices: [MV-LE200-48W24-2D DA8782411 Hikrobot MvCameraLinkDevice COM_Port#COM1] | IO box COM3, FlashMode=Trigger, mapping=Scale255To100: ch1=nLightValue=0, off; ch2=nLightValue=0, off. COM-?????? ????????? ????????.","error":null,"deviceIndex":null,"comPort":"COM3","lightControllerSource":"Off","channels":[1,2],"brightness":null}
2026-05-29 13:35:10.288 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com3-lan4 COM Off port=COM3
2026-05-29 13:35:10.542 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com1 COM Off port=COM1 -> {"success":true,"message":"Channels [1, 2] -> Off (hold-seq-off), brightness [0, 0].","error":null,"deviceIndex":null,"comPort":"COM1","lightControllerSource":"Off","channels":[1,2],"brightness":null}
2026-05-29 13:35:10.543 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com1 COM Off port=COM1
2026-05-29 13:35:10.558 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com3-lan5 COM Off port=COM3 -> {"success":true,"message":"MvCameraControl: ?????????? ?? COM_Port#COM3 ?? ???????. EnumDevices: [MV-LE200-48W24-2D DA8782411 Hikrobot MvCameraLinkDevice COM_Port#COM1] | IO box COM3, FlashMode=Trigger, mapping=Scale255To100: ch3=nLightValue=0, off; ch4=nLightValue=0, off. COM-?????? ????????? ????????.","error":null,"deviceIndex":null,"comPort":"COM3","lightControllerSource":"Off","channels":[3,4],"brightness":null}
2026-05-29 13:35:10.558 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com3-lan5 COM Off port=COM3
2026-05-29 13:35:11.525 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com1 COM On port=COM1 -> {"success":true,"message":"Channels [1, 2] -> On (hold-assembled+trigger-miss+seq-fallback), brightness [204, 204].","error":null,"deviceIndex":null,"comPort":"COM1","lightControllerSource":"On","channels":[1,2],"brightness":[204,204]}
2026-05-29 13:35:11.525 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com1 COM On cam=1 frame=-1 phase=preview port=COM1 brightness=[204, 204]
2026-05-29 13:35:11.727 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com3-lan4 COM On port=COM3 -> {"success":true,"message":"MvCameraControl: ?????????? ?? COM_Port#COM3 ?? ???????. EnumDevices: [MV-LE200-48W24-2D DA8782411 Hikrobot MvCameraLinkDevice COM_Port#COM1] | IO box COM3, FlashMode=Trigger, mapping=Scale255To100: ch1=nLightValue=80 (~80%, raw=204), trigger 180ms; ch2=nLightValue=80 (~80%, raw=204), trigger 180ms. COM-?????? ????????? ????????.","error":null,"deviceIndex":null,"comPort":"COM3","lightControllerSource":"On","channels":[1,2],"brightness":[204,204]}
2026-05-29 13:35:11.727 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com3-lan4 COM On cam=1 frame=-1 phase=preview port=COM3 brightness=[204, 204]
2026-05-29 13:35:11.927 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com3-lan5 COM On port=COM3 -> {"success":true,"message":"MvCameraControl: ?????????? ?? COM_Port#COM3 ?? ???????. EnumDevices: [MV-LE200-48W24-2D DA8782411 Hikrobot MvCameraLinkDevice COM_Port#COM1] | IO box COM3, FlashMode=Trigger, mapping=Scale255To100: ch3=nLightValue=80 (~80%, raw=204), trigger 180ms; ch4=nLightValue=80 (~80%, raw=204), trigger 180ms. COM-?????? ????????? ????????.","error":null,"deviceIndex":null,"comPort":"COM3","lightControllerSource":"On","channels":[3,4],"brightness":[204,204]}
2026-05-29 13:35:11.927 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com3-lan5 COM On cam=1 frame=-1 phase=preview port=COM3 brightness=[204, 204]
2026-05-29 13:35:12.194 INFO  [WebSocketWorker-38] c.e.i.o.i.b.IntegrationBootstrap - client_ws closing previous session (replaced by new client)
2026-05-29 13:35:12.194 INFO  [WebSocketWorker-38] c.e.i.o.i.b.IntegrationBootstrap - client_ws sent type=server.hello session_state=NO_REFERENCE
2026-05-29 13:35:12.194 INFO  [WebSocketSelector-46] c.e.i.o.i.b.IntegrationBootstrap - client_ws closed code=1000 reason=replaced_by_new_session remote=false
2026-05-29 13:35:12.209 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com3-lan4 COM Off port=COM3 -> {"success":true,"message":"MvCameraControl: ?????????? ?? COM_Port#COM3 ?? ???????. EnumDevices: [MV-LE200-48W24-2D DA8782411 Hikrobot MvCameraLinkDevice COM_Port#COM1] | IO box COM3, FlashMode=Trigger, mapping=Scale255To100: ch1=nLightValue=0, off; ch2=nLightValue=0, off. COM-?????? ????????? ????????.","error":null,"deviceIndex":null,"comPort":"COM3","lightControllerSource":"Off","channels":[1,2],"brightness":null}
2026-05-29 13:35:12.210 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com3-lan4 COM Off port=COM3
2026-05-29 13:35:12.224 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com3-lan5 COM Off port=COM3 -> {"success":true,"message":"MvCameraControl: ?????????? ?? COM_Port#COM3 ?? ???????. EnumDevices: [MV-LE200-48W24-2D DA8782411 Hikrobot MvCameraLinkDevice COM_Port#COM1] | IO box COM3, FlashMode=Trigger, mapping=Scale255To100: ch3=nLightValue=0, off; ch4=nLightValue=0, off. COM-?????? ????????? ????????.","error":null,"deviceIndex":null,"comPort":"COM3","lightControllerSource":"Off","channels":[3,4],"brightness":null}
2026-05-29 13:35:12.225 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com3-lan5 COM Off port=COM3
2026-05-29 13:35:12.463 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com1 COM Off port=COM1 -> {"success":true,"message":"Channels [1, 2] -> Off (hold-seq-off), brightness [0, 0].","error":null,"deviceIndex":null,"comPort":"COM1","lightControllerSource":"Off","channels":[1,2],"brightness":null}
2026-05-29 13:35:12.464 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com1 COM Off port=COM1
2026-05-29 13:35:12.702 INFO  [WebSocketWorker-39] c.e.i.o.i.b.IntegrationBootstrap - client_ws closing previous session (replaced by new client)
2026-05-29 13:35:12.702 INFO  [WebSocketWorker-39] c.e.i.o.i.b.IntegrationBootstrap - client_ws sent type=server.hello session_state=NO_REFERENCE
2026-05-29 13:35:12.702 INFO  [WebSocketSelector-46] c.e.i.o.i.b.IntegrationBootstrap - client_ws closed code=1000 reason=replaced_by_new_session remote=false
2026-05-29 13:35:13.209 INFO  [WebSocketWorker-40] c.e.i.o.i.b.IntegrationBootstrap - client_ws closing previous session (replaced by new client)
2026-05-29 13:35:13.209 INFO  [WebSocketSelector-46] c.e.i.o.i.b.IntegrationBootstrap - client_ws closed code=1000 reason=replaced_by_new_session remote=false
2026-05-29 13:35:13.209 INFO  [WebSocketWorker-40] c.e.i.o.i.b.IntegrationBootstrap - client_ws sent type=server.hello session_state=NO_REFERENCE
2026-05-29 13:35:13.349 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com1 COM On port=COM1 -> {"success":true,"message":"Channels [1, 2] -> On (hold-assembled+trigger-miss+seq-fallback), brightness [204, 204].","error":null,"deviceIndex":null,"comPort":"COM1","lightControllerSource":"On","channels":[1,2],"brightness":[204,204]}
2026-05-29 13:35:13.349 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com1 COM On cam=3 frame=-1 phase=preview port=COM1 brightness=[204, 204]
2026-05-29 13:35:13.545 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com3-lan4 COM On port=COM3 -> {"success":true,"message":"MvCameraControl: ?????????? ?? COM_Port#COM3 ?? ???????. EnumDevices: [MV-LE200-48W24-2D DA8782411 Hikrobot MvCameraLinkDevice COM_Port#COM1] | IO box COM3, FlashMode=Trigger, mapping=Scale255To100: ch1=nLightValue=80 (~80%, raw=204), trigger 180ms; ch2=nLightValue=80 (~80%, raw=204), trigger 180ms. COM-?????? ????????? ????????.","error":null,"deviceIndex":null,"comPort":"COM3","lightControllerSource":"On","channels":[1,2],"brightness":[204,204]}
2026-05-29 13:35:13.545 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com3-lan4 COM On cam=3 frame=-1 phase=preview port=COM3 brightness=[204, 204]
2026-05-29 13:35:13.715 INFO  [WebSocketWorker-41] c.e.i.o.i.b.IntegrationBootstrap - client_ws closing previous session (replaced by new client)
2026-05-29 13:35:13.715 INFO  [WebSocketWorker-41] c.e.i.o.i.b.IntegrationBootstrap - client_ws sent type=server.hello session_state=NO_REFERENCE
2026-05-29 13:35:13.715 INFO  [WebSocketSelector-46] c.e.i.o.i.b.IntegrationBootstrap - client_ws closed code=1000 reason=replaced_by_new_session remote=false
2026-05-29 13:35:13.745 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com3-lan5 COM On port=COM3 -> {"success":true,"message":"MvCameraControl: ?????????? ?? COM_Port#COM3 ?? ???????. EnumDevices: [MV-LE200-48W24-2D DA8782411 Hikrobot MvCameraLinkDevice COM_Port#COM1] | IO box COM3, FlashMode=Trigger, mapping=Scale255To100: ch3=nLightValue=80 (~80%, raw=204), trigger 180ms; ch4=nLightValue=80 (~80%, raw=204), trigger 180ms. COM-?????? ????????? ????????.","error":null,"deviceIndex":null,"comPort":"COM3","lightControllerSource":"On","channels":[3,4],"brightness":[204,204]}
2026-05-29 13:35:13.745 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com3-lan5 COM On cam=3 frame=-1 phase=preview port=COM3 brightness=[204, 204]
2026-05-29 13:35:14.224 INFO  [WebSocketWorker-42] c.e.i.o.i.b.IntegrationBootstrap - client_ws closing previous session (replaced by new client)
2026-05-29 13:35:14.224 INFO  [WebSocketWorker-42] c.e.i.o.i.b.IntegrationBootstrap - client_ws sent type=server.hello session_state=NO_REFERENCE
2026-05-29 13:35:14.224 INFO  [WebSocketSelector-46] c.e.i.o.i.b.IntegrationBootstrap - client_ws closed code=1000 reason=replaced_by_new_session remote=false
2026-05-29 13:35:14.289 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com1 COM Off port=COM1 -> {"success":true,"message":"Channels [1, 2] -> Off (hold-seq-off), brightness [0, 0].","error":null,"deviceIndex":null,"comPort":"COM1","lightControllerSource":"Off","channels":[1,2],"brightness":null}
2026-05-29 13:35:14.289 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com1 COM Off port=COM1
2026-05-29 13:35:14.304 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com3-lan4 COM Off port=COM3 -> {"success":true,"message":"MvCameraControl: ?????????? ?? COM_Port#COM3 ?? ???????. EnumDevices: [MV-LE200-48W24-2D DA8782411 Hikrobot MvCameraLinkDevice COM_Port#COM1] | IO box COM3, FlashMode=Trigger, mapping=Scale255To100: ch1=nLightValue=0, off; ch2=nLightValue=0, off. COM-?????? ????????? ????????.","error":null,"deviceIndex":null,"comPort":"COM3","lightControllerSource":"Off","channels":[1,2],"brightness":null}
2026-05-29 13:35:14.304 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com3-lan4 COM Off port=COM3
2026-05-29 13:35:14.322 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com3-lan5 COM Off port=COM3 -> {"success":true,"message":"MvCameraControl: ?????????? ?? COM_Port#COM3 ?? ???????. EnumDevices: [MV-LE200-48W24-2D DA8782411 Hikrobot MvCameraLinkDevice COM_Port#COM1] | IO box COM3, FlashMode=Trigger, mapping=Scale255To100: ch3=nLightValue=0, off; ch4=nLightValue=0, off. COM-?????? ????????? ????????.","error":null,"deviceIndex":null,"comPort":"COM3","lightControllerSource":"Off","channels":[3,4],"brightness":null}
2026-05-29 13:35:14.323 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com3-lan5 COM Off port=COM3
2026-05-29 13:35:14.733 INFO  [WebSocketWorker-43] c.e.i.o.i.b.IntegrationBootstrap - client_ws closing previous session (replaced by new client)
2026-05-29 13:35:14.733 INFO  [WebSocketSelector-46] c.e.i.o.i.b.IntegrationBootstrap - client_ws closed code=1000 reason=replaced_by_new_session remote=false
2026-05-29 13:35:14.733 INFO  [WebSocketWorker-43] c.e.i.o.i.b.IntegrationBootstrap - client_ws sent type=server.hello session_state=NO_REFERENCE
2026-05-29 13:35:15.195 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com1 COM On port=COM1 -> {"success":true,"message":"Channels [1, 2] -> On (hold-assembled+trigger-miss+seq-fallback), brightness [204, 204].","error":null,"deviceIndex":null,"comPort":"COM1","lightControllerSource":"On","channels":[1,2],"brightness":[204,204]}
2026-05-29 13:35:15.195 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com1 COM On cam=2 frame=-1 phase=preview port=COM1 brightness=[204, 204]
2026-05-29 13:35:15.240 INFO  [WebSocketWorker-44] c.e.i.o.i.b.IntegrationBootstrap - client_ws closing previous session (replaced by new client)
2026-05-29 13:35:15.240 INFO  [WebSocketWorker-44] c.e.i.o.i.b.IntegrationBootstrap - client_ws sent type=server.hello session_state=NO_REFERENCE
2026-05-29 13:35:15.240 INFO  [WebSocketSelector-46] c.e.i.o.i.b.IntegrationBootstrap - client_ws closed code=1000 reason=replaced_by_new_session remote=false
2026-05-29 13:35:15.399 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com3-lan5 COM On port=COM3 -> {"success":true,"message":"MvCameraControl: ?????????? ?? COM_Port#COM3 ?? ???????. EnumDevices: [MV-LE200-48W24-2D DA8782411 Hikrobot MvCameraLinkDevice COM_Port#COM1] | IO box COM3, FlashMode=Trigger, mapping=Scale255To100: ch3=nLightValue=80 (~80%, raw=204), trigger 180ms; ch4=nLightValue=80 (~80%, raw=204), trigger 180ms. COM-?????? ????????? ????????.","error":null,"deviceIndex":null,"comPort":"COM3","lightControllerSource":"On","channels":[3,4],"brightness":[204,204]}
2026-05-29 13:35:15.399 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com3-lan5 COM On cam=2 frame=-1 phase=preview port=COM3 brightness=[204, 204]
2026-05-29 13:35:15.597 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com3-lan4 COM On port=COM3 -> {"success":true,"message":"MvCameraControl: ?????????? ?? COM_Port#COM3 ?? ???????. EnumDevices: [MV-LE200-48W24-2D DA8782411 Hikrobot MvCameraLinkDevice COM_Port#COM1] | IO box COM3, FlashMode=Trigger, mapping=Scale255To100: ch1=nLightValue=80 (~80%, raw=204), trigger 180ms; ch2=nLightValue=80 (~80%, raw=204), trigger 180ms. COM-?????? ????????? ????????.","error":null,"deviceIndex":null,"comPort":"COM3","lightControllerSource":"On","channels":[1,2],"brightness":[204,204]}
2026-05-29 13:35:15.597 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com3-lan4 COM On cam=2 frame=-1 phase=preview port=COM3 brightness=[204, 204]
2026-05-29 13:35:15.751 INFO  [WebSocketWorker-33] c.e.i.o.i.b.IntegrationBootstrap - client_ws closing previous session (replaced by new client)
2026-05-29 13:35:15.751 INFO  [WebSocketSelector-46] c.e.i.o.i.b.IntegrationBootstrap - client_ws closed code=1000 reason=replaced_by_new_session remote=false
2026-05-29 13:35:15.751 INFO  [WebSocketWorker-33] c.e.i.o.i.b.IntegrationBootstrap - client_ws sent type=server.hello session_state=NO_REFERENCE
2026-05-29 13:35:15.870 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com3-lan4 COM Off port=COM3 -> {"success":true,"message":"MvCameraControl: ?????????? ?? COM_Port#COM3 ?? ???????. EnumDevices: [MV-LE200-48W24-2D DA8782411 Hikrobot MvCameraLinkDevice COM_Port#COM1] | IO box COM3, FlashMode=Trigger, mapping=Scale255To100: ch1=nLightValue=0, off; ch2=nLightValue=0, off. COM-?????? ????????? ????????.","error":null,"deviceIndex":null,"comPort":"COM3","lightControllerSource":"Off","channels":[1,2],"brightness":null}
2026-05-29 13:35:15.871 INFO  [light-trigger] c.e.i.o.i.l.LightTriggerClient - light light-com3-lan4 COM Off port=COM3
