,Состояния,,,,Неисправности,,,,Управление,,,
,RF,,,,RF,,,,RF,,,
,,BOOL,187.08,,,BOOL,237.08,,,BOOL,287.08,
,,BOOL,187.09,,,BOOL,237.09,,,BOOL,287.09,
,,BOOL,187.10,,,BOOL,237.10,,,BOOL,287.10,
,,BOOL,187.11,,,BOOL,237.11,,,BOOL,287.11,
,,BOOL,187.12,,,BOOL,237.12,,,BOOL,287.12,
,,BOOL,187.13,,,BOOL,237.13,,,BOOL,287.13,
,,BOOL,187.14,,,BOOL,237.14,,,BOOL,287.14,
,,BOOL,187.15,,,BOOL,237.15,,,BOOL,287.15,
,,CHANNEL,188,Название,,CHANNEL,238,Название,,CHANNEL,288,Название
,,BOOL,188.00,,,BOOL,238.00,,,BOOL,288.00,
,,BOOL,188.01,,,BOOL,238.01,,,BOOL,288.01,
,,BOOL,188.02,,,BOOL,238.02,,,BOOL,288.02,
,,BOOL,188.03,,,BOOL,238.03,,,BOOL,288.03,
,,BOOL,188.04,,,BOOL,238.04,,,BOOL,288.04,
,,BOOL,188.05,,,BOOL,238.05,,,BOOL,288.05,
,,BOOL,188.06,,,BOOL,238.06,,,BOOL,288.06,
,,BOOL,188.07,,,BOOL,238.07,,,BOOL,288.07,
,,BOOL,188.08,,,BOOL,238.08,,,BOOL,288.08,
,,BOOL,188.09,,,BOOL,238.09,,,BOOL,288.09,
,,BOOL,188.10,,,BOOL,238.10,,,BOOL,288.10,
,,BOOL,188.11,,,BOOL,238.11,,,BOOL,288.11,
,,BOOL,188.12,,,BOOL,238.12,,,BOOL,288.12,
,,BOOL,188.13,,,BOOL,238.13,,,BOOL,288.13,
,,BOOL,188.14,,,BOOL,238.14,,,BOOL,288.14,
,,BOOL,188.15,,,BOOL,238.15,,,BOOL,288.15,
,,CHANNEL,189,Название,,CHANNEL,239,Название,,CHANNEL,289,Название
,,BOOL,189.00,,,BOOL,239.00,,,BOOL,289.00,
,,BOOL,189.01,,,BOOL,239.01,,,BOOL,289.01,
,,BOOL,189.02,,,BOOL,239.02,,,BOOL,289.02,
,,BOOL,189.03,,,BOOL,239.03,,,BOOL,289.03,
,,BOOL,189.04,,,BOOL,239.04,,,BOOL,289.04,
,,BOOL,189.05,,,BOOL,239.05,,,BOOL,289.05,
,,BOOL,189.06,,,BOOL,239.06,,,BOOL,289.06,
,,BOOL,189.07,,,BOOL,239.07,,,BOOL,289.07,
,,BOOL,189.08,,,BOOL,239.08,,,BOOL,289.08,
,,BOOL,189.09,,,BOOL,239.09,,,BOOL,289.09,
,,BOOL,189.10,,,BOOL,239.10,,,BOOL,289.10,
,,BOOL,189.11,,,BOOL,239.11,,,BOOL,289.11,
,,BOOL,189.12,,,BOOL,239.12,,,BOOL,289.12,
,,BOOL,189.13,,,BOOL,239.13,,,BOOL,289.13,
,,BOOL,189.14,,,BOOL,239.14,,,BOOL,289.14,
,,BOOL,189.15,,,BOOL,239.15,,,BOOL,289.15,
